uid,qid,wid,hesitate,understand,dd_count,dd_time_sum,dd_time_max,dd_time_min,dd_time_avg,dd_time_ratio_sum,dd_time_ratio_max,dd_time_ratio_min,dd_time_ratio_avg,dd_dist_sum,dd_dist_max,dd_dist_min,dd_dist_avg,dd_dist_ratio_sum,dd_dist_ratio_max,dd_dist_ratio_min,dd_dist_ratio_avg,dd_speed_sum,dd_speed_max,dd_speed_min,dd_speed_avg,dd_speed_ratio_sum,dd_speed_ratio_max,dd_speed_ratio_min,dd_speed_ratio_avg,dd_stop_sum,dd_stop_max,dd_stop_min,dd_stop_avg,dd_stop_ratio_sum,dd_stop_ratio_max,dd_stop_ratio_min,dd_stop_ratio_avg,dd_uturnx_sum,dd_uturnx_max,dd_uturnx_min,dd_uturnx_avg,dd_uturnx_ratio_sum,dd_uturnx_ratio_max,dd_uturnx_ratio_min,dd_uturnx_ratio_avg,dd_uturny_sum,dd_uturny_max,dd_uturny_min,dd_uturny_avg,dd_uturny_ratio_sum,dd_uturny_ratio_max,dd_uturny_ratio_min,dd_uturny_ratio_avg,dd_q_count1,dd_q_count2,int_count,int_time_sum,int_time_max,int_time_min,int_time_avg,int_time_ratio_sum,int_time_ratio_max,int_time_ratio_min,int_time_ratio_avg,int_dist_sum,int_dist_max,int_dist_min,int_dist_avg,int_dist_ratio_sum,int_dist_ratio_max,int_dist_ratio_min,int_dist_ratio_avg,int_speed_sum,int_speed_max,int_speed_min,int_speed_avg,int_speed_ratio_sum,int_speed_ratio_max,int_speed_ratio_min,int_speed_ratio_avg,int_stop_sum,int_stop_max,int_stop_min,int_stop_avg,int_stop_ratio_sum,int_stop_ratio_max,int_stop_ratio_min,int_stop_ratio_avg,int_uturnx_sum,int_uturnx_max,int_uturnx_min,int_uturnx_avg,int_uturnx_ratio_sum,int_uturnx_ratio_max,int_uturnx_ratio_min,int_uturnx_ratio_avg,int_uturny_sum,int_uturny_max,int_uturny_min,int_uturny_avg,int_uturny_ratio_sum,int_uturny_ratio_max,int_uturny_ratio_min,int_uturny_ratio_avg,int_q_count1,int_q_count2
25110005,328,5,FALSE,4,1,694,694,694,694,0.021216753,0.021216753,0.021216753,0.021216753,171.9246893,171.9246893,171.9246893,171.9246893,0.023553897,0.023553897,0.023553897,0.023553897,0.2477301,0.2477301,0.2477301,0.2477301,0.038391888,0.038391888,0.038391888,0.038391888,2,2,2,2,0.001749781,0.001749781,0.001749781,0.001749781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,1,1693,1693,1693,1693,0.051757872,0.051757872,0.051757872,0.051757872,596.8806149,596.8806149,596.8806149,596.8806149,0.081773391,0.081773391,0.081773391,0.081773391,0.352557953,0.352557953,0.352557953,0.352557953,0.054637548,0.054637548,0.054637548,0.054637548,0,0,0,0,0,0,0,0,3,3,3,3,0.130434783,0.130434783,0.130434783,0.130434783,5,5,5,5,0.185185185,0.185185185,0.185185185,0.185185185,11,11
25110005,328,2,FALSE,4,1,694,694,694,694,0.021216753,0.021216753,0.021216753,0.021216753,171.9246893,171.9246893,171.9246893,171.9246893,0.023553897,0.023553897,0.023553897,0.023553897,0.2477301,0.2477301,0.2477301,0.2477301,0.038391888,0.038391888,0.038391888,0.038391888,2,2,2,2,0.001749781,0.001749781,0.001749781,0.001749781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,1,1693,1693,1693,1693,0.051757872,0.051757872,0.051757872,0.051757872,596.8806149,596.8806149,596.8806149,596.8806149,0.081773391,0.081773391,0.081773391,0.081773391,0.352557953,0.352557953,0.352557953,0.352557953,0.054637548,0.054637548,0.054637548,0.054637548,0,0,0,0,0,0,0,0,3,3,3,3,0.130434783,0.130434783,0.130434783,0.130434783,5,5,5,5,0.185185185,0.185185185,0.185185185,0.185185185,11,11
25110005,328,4,FALSE,4,1,694,694,694,694,0.021216753,0.021216753,0.021216753,0.021216753,171.9246893,171.9246893,171.9246893,171.9246893,0.023553897,0.023553897,0.023553897,0.023553897,0.2477301,0.2477301,0.2477301,0.2477301,0.038391888,0.038391888,0.038391888,0.038391888,2,2,2,2,0.001749781,0.001749781,0.001749781,0.001749781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,1,1693,1693,1693,1693,0.051757872,0.051757872,0.051757872,0.051757872,596.8806149,596.8806149,596.8806149,596.8806149,0.081773391,0.081773391,0.081773391,0.081773391,0.352557953,0.352557953,0.352557953,0.352557953,0.054637548,0.054637548,0.054637548,0.054637548,0,0,0,0,0,0,0,0,3,3,3,3,0.130434783,0.130434783,0.130434783,0.130434783,5,5,5,5,0.185185185,0.185185185,0.185185185,0.185185185,11,11
25110005,328,6,FALSE,4,1,694,694,694,694,0.021216753,0.021216753,0.021216753,0.021216753,171.9246893,171.9246893,171.9246893,171.9246893,0.023553897,0.023553897,0.023553897,0.023553897,0.2477301,0.2477301,0.2477301,0.2477301,0.038391888,0.038391888,0.038391888,0.038391888,2,2,2,2,0.001749781,0.001749781,0.001749781,0.001749781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,1,1693,1693,1693,1693,0.051757872,0.051757872,0.051757872,0.051757872,596.8806149,596.8806149,596.8806149,596.8806149,0.081773391,0.081773391,0.081773391,0.081773391,0.352557953,0.352557953,0.352557953,0.352557953,0.054637548,0.054637548,0.054637548,0.054637548,0,0,0,0,0,0,0,0,3,3,3,3,0.130434783,0.130434783,0.130434783,0.130434783,5,5,5,5,0.185185185,0.185185185,0.185185185,0.185185185,11,11
25110005,328,8,FALSE,4,1,694,694,694,694,0.021216753,0.021216753,0.021216753,0.021216753,171.9246893,171.9246893,171.9246893,171.9246893,0.023553897,0.023553897,0.023553897,0.023553897,0.2477301,0.2477301,0.2477301,0.2477301,0.038391888,0.038391888,0.038391888,0.038391888,2,2,2,2,0.001749781,0.001749781,0.001749781,0.001749781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,1,1693,1693,1693,1693,0.051757872,0.051757872,0.051757872,0.051757872,596.8806149,596.8806149,596.8806149,596.8806149,0.081773391,0.081773391,0.081773391,0.081773391,0.352557953,0.352557953,0.352557953,0.352557953,0.054637548,0.054637548,0.054637548,0.054637548,0,0,0,0,0,0,0,0,3,3,3,3,0.130434783,0.130434783,0.130434783,0.130434783,5,5,5,5,0.185185185,0.185185185,0.185185185,0.185185185,11,11
25110005,333,"2,",FALSE,2,1,1214,1214,1214,1214,0.014966221,0.014966221,0.014966221,0.014966221,147.1529507,147.1529507,147.1529507,147.1529507,0.021912509,0.021912509,0.021912509,0.021912509,0.121213304,0.121213304,0.121213304,0.121213304,0.030802918,0.030802918,0.030802918,0.030802918,222,222,222,222,0.041863096,0.041863096,0.041863096,0.041863096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,8398,8398,8398,8398,0.103530746,0.103530746,0.103530746,0.103530746,803.1199416,803.1199416,803.1199416,803.1199416,0.119592387,0.119592387,0.119592387,0.119592387,0.095632286,0.095632286,0.095632286,0.095632286,0.024302229,0.024302229,0.024302229,0.024302229,1051,1051,1051,1051,0.198189704,0.198189704,0.198189704,0.198189704,2,2,2,2,0.076923077,0.076923077,0.076923077,0.076923077,4,4,4,4,0.125,0.125,0.125,0.125,0,0
25110005,333,"4,",FALSE,2,2,8021,6956,1065,4010.5,0.098883081,0.085753735,0.013129346,0.049441541,285.1533429,164.0604081,121.0929348,142.5766715,0.042462112,0.024430194,0.018031918,0.021231056,0.171455747,0.154047332,0.017408415,0.085727873,0.043570608,0.039146754,0.004423854,0.021785304,797,755,42,398.5,0.150292287,0.142372242,0.007920045,0.075146144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,2,2616,2038,578,1308,0.032250111,0.025124513,0.007125598,0.016125055,507.3839899,290.5985792,216.7854107,253.6919949,0.075554422,0.043272961,0.032281461,0.037777211,0.517651342,0.375061264,0.142590078,0.258825671,0.131546386,0.095311167,0.036235218,0.065773193,0,0,0,0,0,0,0,0,4,3,1,2,0.153846154,0.115384615,0.038461538,0.076923077,4,3,1,2,0.125,0.09375,0.03125,0.0625,1,4
25110005,333,"3,",FALSE,2,1,463,463,463,463,0.005707875,0.005707875,0.005707875,0.005707875,83.3164294,83.3164294,83.3164294,83.3164294,0.012406628,0.012406628,0.012406628,0.012406628,0.179949092,0.179949092,0.179949092,0.179949092,0.045728951,0.045728951,0.045728951,0.045728951,255,255,255,255,0.048085989,0.048085989,0.048085989,0.048085989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,9531,9531,9531,9531,0.117498397,0.117498397,0.117498397,0.117498397,542.535747,542.535747,542.535747,542.535747,0.080788861,0.080788861,0.080788861,0.080788861,0.056923276,0.056923276,0.056923276,0.056923276,0.014465434,0.014465434,0.014465434,0.014465434,0,0,0,0,0,0,0,0,3,3,3,3,0.115384615,0.115384615,0.115384615,0.115384615,3,3,3,3,0.09375,0.09375,0.09375,0.09375,2,2
25110005,333,"8,",FALSE,2,1,722,722,722,722,0.008900833,0.008900833,0.008900833,0.008900833,217.2706488,217.2706488,217.2706488,217.2706488,0.032353717,0.032353717,0.032353717,0.032353717,0.300928876,0.300928876,0.300928876,0.300928876,0.076472527,0.076472527,0.076472527,0.076472527,128,128,128,128,0.024137281,0.024137281,0.024137281,0.024137281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,572,572,572,572,0.00705163,0.00705163,0.00705163,0.00705163,297.1947781,297.1947781,297.1947781,297.1947781,0.044255199,0.044255199,0.044255199,0.044255199,0.51957129,0.51957129,0.51957129,0.51957129,0.132034286,0.132034286,0.132034286,0.132034286,0,0,0,0,0,0,0,0,1,1,1,1,0.038461538,0.038461538,0.038461538,0.038461538,1,1,1,1,0.03125,0.03125,0.03125,0.03125,3,3
25110005,333,2,TRUE,2,1,6956,6956,6956,6956,0.085753735,0.085753735,0.085753735,0.085753735,121.0929348,121.0929348,121.0929348,121.0929348,0.018031918,0.018031918,0.018031918,0.018031918,0.017408415,0.017408415,0.017408415,0.017408415,0.004423854,0.004423854,0.004423854,0.004423854,42,42,42,42,0.007920045,0.007920045,0.007920045,0.007920045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1,2038,2038,2038,2038,0.025124513,0.025124513,0.025124513,0.025124513,290.5985792,290.5985792,290.5985792,290.5985792,0.043272961,0.043272961,0.043272961,0.043272961,0.142590078,0.142590078,0.142590078,0.142590078,0.036235218,0.036235218,0.036235218,0.036235218,0,0,0,0,0,0,0,0,3,3,3,3,0.115384615,0.115384615,0.115384615,0.115384615,3,3,3,3,0.09375,0.09375,0.09375,0.09375,4,4
25110005,333,"0,",FALSE,2,2,9993,9542,451,4996.5,0.123193944,0.117634006,0.005559939,0.061596972,318.7440736,255.0489881,63.69508556,159.3720368,0.047464099,0.03797928,0.009484819,0.02373205,0.16795988,0.141230788,0.026729091,0.08397994,0.042682233,0.035889793,0.006792439,0.021341116,234,118,116,117,0.044125966,0.022251556,0.021874411,0.022062983,1,1,0,0.5,0.038461538,0.038461538,0,0.019230769,1,1,0,0.5,0.03125,0.03125,0,0.015625,6,8,2,8895,5995,2900,4447.5,0.109657774,0.073906504,0.03575127,0.054828887,991.2917574,502.9497102,488.3420473,495.6458787,0.147613005,0.074894114,0.072718891,0.073806502,0.254889158,0.173430935,0.081458223,0.127444579,0.06477284,0.044072546,0.020700294,0.03238642,0,0,0,0,0,0,0,0,6,3,3,3,0.230769231,0.115384615,0.115384615,0.115384615,6,3,3,3,0.1875,0.09375,0.09375,0.09375,5,7
25110005,333,"1,",FALSE,2,2,2336,1427,909,1168,0.028798264,0.01759209,0.011206174,0.014399132,128.9469603,66.77103587,62.17592445,64.47348016,0.019201459,0.009942858,0.009258601,0.00960073,0.115191552,0.068400357,0.046791195,0.057595776,0.029272661,0.017382008,0.011890653,0.014636331,1066,1015,51,533,0.201018292,0.191401094,0.009617198,0.100509146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,2,3759,3093,666,1879.5,0.046341042,0.038130578,0.008210464,0.023170521,208.9612207,132.9848845,75.97633617,104.4806104,0.031116362,0.019802745,0.011313617,0.015558181,0.224240966,0.199677004,0.024563963,0.112120483,0.056984472,0.050742239,0.006242233,0.028492236,0,0,0,0,0,0,0,0,2,1,1,1,0.076923077,0.038461538,0.038461538,0.038461538,2,1,1,1,0.0625,0.03125,0.03125,0.03125,6,8
25110005,333,"7,",FALSE,2,1,562,562,562,562,0.00692835,0.00692835,0.00692835,0.00692835,169.055588,169.055588,169.055588,169.055588,0.025174025,0.025174025,0.025174025,0.025174025,0.300810655,0.300810655,0.300810655,0.300810655,0.076442484,0.076442484,0.076442484,0.076442484,160,160,160,160,0.030171601,0.030171601,0.030171601,0.030171601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,1,2826,2826,2826,2826,0.034838996,0.034838996,0.034838996,0.034838996,349.5521127,349.5521127,349.5521127,349.5521127,0.052051717,0.052051717,0.052051717,0.052051717,0.123691477,0.123691477,0.123691477,0.123691477,0.031432676,0.031432676,0.031432676,0.031432676,0,0,0,0,0,0,0,0,1,1,1,1,0.038461538,0.038461538,0.038461538,0.038461538,3,3,3,3,0.09375,0.09375,0.09375,0.09375,9,9
25110005,333,"6,",FALSE,2,1,494,494,494,494,0.006090044,0.006090044,0.006090044,0.006090044,98.70517627,98.70517627,98.70517627,98.70517627,0.014698163,0.014698163,0.014698163,0.014698163,0.199808049,0.199808049,0.199808049,0.199808049,0.050775541,0.050775541,0.050775541,0.050775541,27,27,27,27,0.005091458,0.005091458,0.005091458,0.005091458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,1,772,772,772,772,0.009517235,0.009517235,0.009517235,0.009517235,222.7509682,222.7509682,222.7509682,222.7509682,0.03316979,0.03316979,0.03316979,0.03316979,0.288537524,0.288537524,0.288537524,0.288537524,0.073323616,0.073323616,0.073323616,0.073323616,0,0,0,0,0,0,0,0,1,1,1,1,0.038461538,0.038461538,0.038461538,0.038461538,1,1,1,1,0.03125,0.03125,0.03125,0.03125,10,10
25110005,333,"5,",FALSE,2,1,596,596,596,596,0.007347502,0.007347502,0.007347502,0.007347502,92.94465723,92.94465723,92.94465723,92.94465723,0.013840365,0.013840365,0.013840365,0.013840365,0.155947411,0.155947411,0.155947411,0.155947411,0.039629605,0.039629605,0.039629605,0.039629605,63,63,63,63,0.011880068,0.011880068,0.011880068,0.011880068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,1,4939,4939,4939,4939,0.060888111,0.060888111,0.060888111,0.060888111,404.7950817,404.7950817,404.7950817,404.7950817,0.060277933,0.060277933,0.060277933,0.060277933,0.081958915,0.081958915,0.081958915,0.081958915,0.02082753,0.02082753,0.02082753,0.02082753,0,0,0,0,0,0,0,0,3,3,3,3,0.115384615,0.115384615,0.115384615,0.115384615,3,3,3,3,0.09375,0.09375,0.09375,0.09375,11,11
25110005,344,"3,",FALSE,2,1,3961,3961,3961,3961,0.072824548,0.072824548,0.072824548,0.072824548,388.1759257,388.1759257,388.1759257,388.1759257,0.048867717,0.048867717,0.048867717,0.048867717,0.097999476,0.097999476,0.097999476,0.097999476,0.019956819,0.019956819,0.019956819,0.019956819,464,464,464,464,0.039096731,0.039096731,0.039096731,0.039096731,2,2,2,2,0.086956522,0.086956522,0.086956522,0.086956522,3,3,3,3,0.115384615,0.115384615,0.115384615,0.115384615,1,1,1,8942,8942,8942,8942,0.164402199,0.164402199,0.164402199,0.164402199,1099.544786,1099.544786,1099.544786,1099.544786,0.138422399,0.138422399,0.138422399,0.138422399,0.122964078,0.122964078,0.122964078,0.122964078,0.025040663,0.025040663,0.025040663,0.025040663,0,0,0,0,0,0,0,0,4,4,4,4,0.173913043,0.173913043,0.173913043,0.173913043,2,2,2,2,0.076923077,0.076923077,0.076923077,0.076923077,0,0
25110005,344,"4,",FALSE,2,1,523,523,523,523,0.009615561,0.009615561,0.009615561,0.009615561,124.283798,124.283798,124.283798,124.283798,0.015646167,0.015646167,0.015646167,0.015646167,0.237636325,0.237636325,0.237636325,0.237636325,0.04839276,0.04839276,0.04839276,0.04839276,75,75,75,75,0.006319515,0.006319515,0.006319515,0.006319515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,591,591,591,591,0.010865768,0.010865768,0.010865768,0.010865768,228.5525191,228.5525191,228.5525191,228.5525191,0.028772623,0.028772623,0.028772623,0.028772623,0.38672169,0.38672169,0.38672169,0.38672169,0.078752817,0.078752817,0.078752817,0.078752817,0,0,0,0,0,0,0,0,1,1,1,1,0.043478261,0.043478261,0.043478261,0.043478261,1,1,1,1,0.038461538,0.038461538,0.038461538,0.038461538,1,1
25110005,344,"0,",FALSE,2,1,935,935,935,935,0.017190344,0.017190344,0.017190344,0.017190344,155.5422378,155.5422378,155.5422378,155.5422378,0.019581312,0.019581312,0.019581312,0.019581312,0.166355335,0.166355335,0.166355335,0.166355335,0.03387695,0.03387695,0.03387695,0.03387695,64,64,64,64,0.005392653,0.005392653,0.005392653,0.005392653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1164,1164,1164,1164,0.021400599,0.021400599,0.021400599,0.021400599,188.0889528,188.0889528,188.0889528,188.0889528,0.023678639,0.023678639,0.023678639,0.023678639,0.161588447,0.161588447,0.161588447,0.161588447,0.032906211,0.032906211,0.032906211,0.032906211,0,0,0,0,0,0,0,0,1,1,1,1,0.043478261,0.043478261,0.043478261,0.043478261,1,1,1,1,0.038461538,0.038461538,0.038461538,0.038461538,2,2
25110005,344,"1,",FALSE,2,2,1834,1417,417,917,0.033718814,0.026052104,0.00766671,0.016859407,424.5375183,267.5177025,157.0198158,212.2687591,0.053445301,0.033677975,0.019767325,0.02672265,0.752340706,0.641529263,0.110811444,0.376170353,0.153208241,0.130642366,0.022565875,0.076604121,168,136,32,84,0.014155713,0.011459387,0.002696326,0.007077856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,2,1714,1097,617,857,0.031512566,0.020168778,0.011343788,0.015756283,592.9092587,370.578799,222.3304597,296.4546294,0.074641727,0.046652403,0.027989324,0.037320864,0.698152222,0.360341102,0.33781112,0.349076111,0.142173184,0.073380619,0.068792566,0.071086592,233,233,0,116.5,0.019632626,0.019632626,0,0.009816313,4,3,1,2,0.173913043,0.130434783,0.043478261,0.086956522,4,3,1,2,0.153846154,0.115384615,0.038461538,0.076923077,3,7
25110005,344,"6,",FALSE,2,2,17528,16900,628,8764,0.322259197,0.310713169,0.011546028,0.161129599,810.3303705,682.3148115,128.015559,405.1651852,0.102013011,0.08589705,0.016115961,0.051006505,0.244220089,0.203846432,0.040373657,0.122110045,0.049733492,0.041511715,0.008221776,0.024866746,10734,10687,47,5367,0.904448938,0.900488709,0.003960229,0.452224469,2,2,0,1,0.086956522,0.086956522,0,0.043478261,4,3,1,2,0.153846154,0.115384615,0.038461538,0.076923077,5,9,2,8657,8048,609,4328.5,0.159162361,0.147965656,0.011196705,0.079581181,637.8723292,336.42665,301.4456792,318.9361646,0.080302157,0.042352967,0.03794919,0.040151079,0.536787211,0.494984695,0.041802516,0.268393605,0.109312475,0.100799723,0.008512752,0.054656237,0,0,0,0,0,0,0,0,4,3,1,2,0.173913043,0.130434783,0.043478261,0.086956522,4,3,1,2,0.153846154,0.115384615,0.038461538,0.076923077,4,8
25110005,344,"2,",FALSE,2,1,1570,1570,1570,1570,0.02886507,0.02886507,0.02886507,0.02886507,143.4723624,143.4723624,143.4723624,143.4723624,0.018061828,0.018061828,0.018061828,0.018061828,0.09138367,0.09138367,0.09138367,0.09138367,0.018609563,0.018609563,0.018609563,0.018609563,66,66,66,66,0.005561173,0.005561173,0.005561173,0.005561173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,1,1425,1425,1425,1425,0.026199187,0.026199187,0.026199187,0.026199187,215.4730749,215.4730749,215.4730749,215.4730749,0.027126044,0.027126044,0.027126044,0.027126044,0.151209175,0.151209175,0.151209175,0.151209175,0.030792554,0.030792554,0.030792554,0.030792554,0,0,0,0,0,0,0,0,1,1,1,1,0.043478261,0.043478261,0.043478261,0.043478261,3,3,3,3,0.115384615,0.115384615,0.115384615,0.115384615,5,5
25110005,344,"5,",FALSE,2,1,869,869,869,869,0.015976908,0.015976908,0.015976908,0.015976908,275.0015029,275.0015029,275.0015029,275.0015029,0.034620116,0.034620116,0.034620116,0.034620116,0.316457426,0.316457426,0.316457426,0.316457426,0.064444055,0.064444055,0.064444055,0.064444055,64,64,64,64,0.005392653,0.005392653,0.005392653,0.005392653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,1,898,898,898,898,0.016510084,0.016510084,0.016510084,0.016510084,286.3927328,286.3927328,286.3927328,286.3927328,0.036054165,0.036054165,0.036054165,0.036054165,0.318922865,0.318922865,0.318922865,0.318922865,0.064946122,0.064946122,0.064946122,0.064946122,0,0,0,0,0,0,0,0,1,1,1,1,0.043478261,0.043478261,0.043478261,0.043478261,1,1,1,1,0.038461538,0.038461538,0.038461538,0.038461538,6,6
25110005,344,0,TRUE,2,1,417,417,417,417,0.00766671,0.00766671,0.00766671,0.00766671,267.5177025,267.5177025,267.5177025,267.5177025,0.033677975,0.033677975,0.033677975,0.033677975,0.641529263,0.641529263,0.641529263,0.641529263,0.130642366,0.130642366,0.130642366,0.130642366,32,32,32,32,0.002696326,0.002696326,0.002696326,0.002696326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1,1097,1097,1097,1097,0.020168778,0.020168778,0.020168778,0.020168778,370.578799,370.578799,370.578799,370.578799,0.046652403,0.046652403,0.046652403,0.046652403,0.33781112,0.33781112,0.33781112,0.33781112,0.068792566,0.068792566,0.068792566,0.068792566,233,233,233,233,0.019632626,0.019632626,0.019632626,0.019632626,3,3,3,3,0.130434783,0.130434783,0.130434783,0.130434783,3,3,3,3,0.115384615,0.115384615,0.115384615,0.115384615,7,7
25110005,344,5,TRUE,2,1,417,417,417,417,0.00766671,0.00766671,0.00766671,0.00766671,267.5177025,267.5177025,267.5177025,267.5177025,0.033677975,0.033677975,0.033677975,0.033677975,0.641529263,0.641529263,0.641529263,0.641529263,0.130642366,0.130642366,0.130642366,0.130642366,32,32,32,32,0.002696326,0.002696326,0.002696326,0.002696326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1,1097,1097,1097,1097,0.020168778,0.020168778,0.020168778,0.020168778,370.578799,370.578799,370.578799,370.578799,0.046652403,0.046652403,0.046652403,0.046652403,0.33781112,0.33781112,0.33781112,0.33781112,0.068792566,0.068792566,0.068792566,0.068792566,233,233,233,233,0.019632626,0.019632626,0.019632626,0.019632626,3,3,3,3,0.130434783,0.130434783,0.130434783,0.130434783,3,3,3,3,0.115384615,0.115384615,0.115384615,0.115384615,7,7
25110005,386,"2,",FALSE,3,1,2602,2602,2602,2602,0.063620137,0.063620137,0.063620137,0.063620137,76.47059554,76.47059554,76.47059554,76.47059554,0.015456914,0.015456914,0.015456914,0.015456914,0.02938916,0.02938916,0.02938916,0.02938916,0.007826945,0.007826945,0.007826945,0.007826945,80,80,80,80,0.076923077,0.076923077,0.076923077,0.076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3158,3158,3158,3158,0.077214602,0.077214602,0.077214602,0.077214602,277.2902009,277.2902009,277.2902009,277.2902009,0.056048352,0.056048352,0.056048352,0.056048352,0.087805637,0.087805637,0.087805637,0.087805637,0.023384468,0.023384468,0.023384468,0.023384468,0,0,0,0,0,0,0,0,2,2,2,2,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0
25110005,386,"0,",FALSE,3,1,408,408,408,408,0.009975794,0.009975794,0.009975794,0.009975794,76.62152811,76.62152811,76.62152811,76.62152811,0.015487422,0.015487422,0.015487422,0.015487422,0.187797863,0.187797863,0.187797863,0.187797863,0.050014479,0.050014479,0.050014479,0.050014479,207,207,207,207,0.199038462,0.199038462,0.199038462,0.199038462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1055,1055,1055,1055,0.025795252,0.025795252,0.025795252,0.025795252,106.664142,106.664142,106.664142,106.664142,0.021559901,0.021559901,0.021559901,0.021559901,0.101103452,0.101103452,0.101103452,0.101103452,0.026925953,0.026925953,0.026925953,0.026925953,0,0,0,0,0,0,0,0,1,1,1,1,0.05,0.05,0.05,0.05,1,1,1,1,0.055555556,0.055555556,0.055555556,0.055555556,1,1
25110005,386,"1,",FALSE,3,1,833,833,833,833,0.020367246,0.020367246,0.020367246,0.020367246,87.44398945,87.44398945,87.44398945,87.44398945,0.017674954,0.017674954,0.017674954,0.017674954,0.104974777,0.104974777,0.104974777,0.104974777,0.027956967,0.027956967,0.027956967,0.027956967,110,110,110,110,0.105769231,0.105769231,0.105769231,0.105769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,730,730,730,730,0.017848847,0.017848847,0.017848847,0.017848847,98.23209699,98.23209699,98.23209699,98.23209699,0.019855542,0.019855542,0.019855542,0.019855542,0.134564516,0.134564516,0.134564516,0.134564516,0.035837331,0.035837331,0.035837331,0.035837331,0,0,0,0,0,0,0,0,1,1,1,1,0.05,0.05,0.05,0.05,1,1,1,1,0.055555556,0.055555556,0.055555556,0.055555556,2,2
25110005,386,"8,",FALSE,3,1,2574,2574,2574,2574,0.062935524,0.062935524,0.062935524,0.062935524,125.797048,125.797048,125.797048,125.797048,0.025427214,0.025427214,0.025427214,0.025427214,0.048872202,0.048872202,0.048872202,0.048872202,0.013015684,0.013015684,0.013015684,0.013015684,77,77,77,77,0.074038462,0.074038462,0.074038462,0.074038462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,1683,1683,1683,1683,0.04115015,0.04115015,0.04115015,0.04115015,281.7636445,281.7636445,281.7636445,281.7636445,0.056952564,0.056952564,0.056952564,0.056952564,0.167417495,0.167417495,0.167417495,0.167417495,0.044586763,0.044586763,0.044586763,0.044586763,0,0,0,0,0,0,0,0,1,1,1,1,0.05,0.05,0.05,0.05,1,1,1,1,0.055555556,0.055555556,0.055555556,0.055555556,3,3
25110005,386,"5,",FALSE,3,1,1582,1582,1582,1582,0.038680652,0.038680652,0.038680652,0.038680652,72.95323959,72.95323959,72.95323959,72.95323959,0.014745955,0.014745955,0.014745955,0.014745955,0.046114564,0.046114564,0.046114564,0.046114564,0.012281268,0.012281268,0.012281268,0.012281268,78,78,78,78,0.075,0.075,0.075,0.075,2,2,2,2,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,5,5,1,879,879,879,879,0.021491968,0.021491968,0.021491968,0.021491968,118.0566356,118.0566356,118.0566356,118.0566356,0.023862653,0.023862653,0.023862653,0.023862653,0.13430789,0.13430789,0.13430789,0.13430789,0.035768986,0.035768986,0.035768986,0.035768986,0,0,0,0,0,0,0,0,1,1,1,1,0.05,0.05,0.05,0.05,1,1,1,1,0.055555556,0.055555556,0.055555556,0.055555556,4,4
